PetID	PetType
1d32fdfed	Found and Friendly Rescue
83c1393f0	Found and Friendly Rescue
9ff3e17f4	Found and Friendly Rescue
2bd19ee29	Found and Friendly Rescue
7dc269289	Found and Healthy Mother and Kittens
269c5b546	Please provide commitment criteria
8782635cb	Found and Friendly Rescue
bc02cb144	Found and Friendly Rescue
18cacd57e	Lovely / Playful / Friendly
d9178e623	Found and Friendly Rescue
de2bc6e36	Female Mother and Puppies
04bf94e58	Female Mother and Puppies
c4e6813a0	Lovely / Playful / Friendly
e620584f0	Found and Friendly Rescue
6d3d182a0	Found and Friendly Rescue
81d8fd9e5	Found and Friendly Rescue
6c8c56c67	Found and Friendly Rescue
5d1837cd4	Found and Friendly Rescue
b2fa9e76b	Found and Friendly Rescue
b8a186468	Found and Friendly Rescue
97d1d73b3	Found and Friendly Rescue
5720aeff2	Lovely / Playful / Friendly
6b7d0706d	Found and Healthy Mother and Kittens
619796969	Found and Friendly Rescue
03154323c	Found and Friendly Rescue
150a5414c	Found and Friendly Rescue
8424fd925	Found and Healthy Mother and Kittens
da7325042	Found and Healthy Mother and Kittens
2def730d7	Found and Healthy Mother and Kittens
ef33e9e92	Found and Friendly Rescue
be0459ccd	Found and Friendly Rescue
8dc7050a9	Found and Friendly Rescue
8765b34f0	Found and Friendly Rescue
0d08cbd65	Found and Friendly Rescue
09bcbcc17	Found and Friendly Rescue
1956274ea	Found and Friendly Rescue
c8d83fb64	Found and Friendly Rescue
e1a495eab	Found and Friendly Rescue
c82b3dab0	Found and Healthy Mother and Kittens
16798ef33	Female Mother and Puppies
0f7cc9fd2	Found and Friendly Rescue
0f9b5ff24	Female Mother and Puppies
5e1e9c882	Female Mother and Puppies
f08aa7ed0	Found and Friendly Rescue
501e6fe63	Found and Friendly Rescue
492eadc03	Female Mother and Puppies
9363d667b	Found and Friendly Rescue
e25d4b735	Found and Healthy Mother and Kittens
c25ee1d60	Found and Friendly Rescue
6a0735a13	Found and Friendly Rescue
403526eb2	Found and Friendly Rescue
803d6cf84	Found and Friendly Rescue
61fdfed5d	Found and Friendly Rescue
7cf00baee	Found and Friendly Rescue
f23747800	Female Mother and Puppies
17d68cef8	Female Mother and Puppies
d1df0dad6	Found and Friendly Rescue
7fd12d3f2	Found and Healthy Mother and Kittens
6f9a671b4	Found and Friendly Rescue
e323527e0	Found and Friendly Rescue
0ce86c383	Kittens for adoption by owner
d099b1398	Female Mother and Puppies
5d3bb458a	Found and Friendly Rescue
dbfefb3b3	Female Mother and Puppies
97fe38408	Found and Friendly Rescue
b67e41f4e	Female Mother and Puppies
6b21752ff	Female Mother and Puppies
6180f6ea5	Female Mother and Puppies
a6c057095	Found and Friendly Rescue
4606d080b	Female Mother and Puppies
c5ae58b37	Found and Friendly Rescue
64b9f1fda	Female Mother and Puppies
0dcc28c74	Found and Friendly Rescue
e2bf9f9d5	Female Mother and Puppies
6007379d5	Lovely / Playful / Friendly
392549cdb	Found and Friendly Rescue
c196499ea	Lovely / Playful / Friendly
bb23a06ee	Lovely / Playful / Friendly
75de594dd	Female Mother and Puppies
e88e25bc4	Found and Healthy Mother and Kittens
a37639b9c	Lovely / Playful / Friendly
adc1072a0	Found and Friendly Rescue
ad69768f2	Female Mother and Puppies
31b2ab140	Female Mother and Puppies
be78caa07	Found and Friendly Rescue
e58935876	Found and Friendly Rescue
f2847575d	Found and Healthy Mother and Kittens
f06c3f277	Found and Healthy Mother and Kittens
ed9df93fb	Found and Healthy Mother and Kittens
cf5e1dc3d	Found and Friendly Rescue
0bdba53ae	Lovely / Playful / Friendly
d8ce2e155	Found and Friendly Rescue
02b507e40	Found and Friendly Rescue
ad0caccc5	Found and Healthy Mother and Kittens
7d43db30b	Found and Friendly Rescue
d0a129570	Found and Healthy Mother and Kittens
604aa6cb8	Found and Friendly Rescue
d72c7293d	Female Mother and Puppies
d6c907902	Female Mother and Puppies
c081d3629	Female Mother and Puppies
d2d8c78da	Found and Friendly Rescue
617d58794	Found and Friendly Rescue
264ad33c1	Female Mother and Puppies
eb15fcf7b	Found and Friendly Rescue
f40eb5fc7	Found and Friendly Rescue
4fff73fbc	Found and Friendly Rescue
53ebc9425	Found and Friendly Rescue
26aa5370d	Found and Friendly Rescue
91d0fe78c	Found and Friendly Rescue
a317c7e9b	Found and Friendly Rescue
262be4911	Found and Healthy Mother and Kittens
51cacc4b8	Female Mother and Puppies
96b4e9b27	Female Mother and Puppies
26bf3371e	Found and Friendly Rescue
2fb04c8d1	Found and Friendly Rescue
8777d5920	Found and Friendly Rescue
a503f69fb	Found and Friendly Rescue
391c07663	Found and Friendly Rescue
55b816700	Found and Friendly Rescue
90161ee44	Found and Friendly Rescue
2f3988b4e	Female Mother and Puppies
11e4b614f	Lovely / Playful / Friendly
c312136a2	Found and Friendly Rescue
e84dfb7e3	Found and Friendly Rescue
8a81178e7	Kittens for adoption by owner
1a44d4bd3	Kittens for adoption by owner
7a9e25e6d	Kittens for adoption by owner
c503574aa	Found and Healthy Mother and Kittens
ac3f4aec5	Found and Friendly Rescue
747bc9980	Found and Friendly Rescue
6be275cb4	Found and Friendly Rescue
d101f387b	Found and Friendly Rescue
c2acce386	Found and Friendly Rescue
265349cc8	Found and Friendly Rescue
f61d4e0ce	Found and Friendly Rescue
be3541c2b	Found and Friendly Rescue
780c51dfb	Found and Friendly Rescue
492d4d9d1	Found and Friendly Rescue
0d5b06046	Found and Friendly Rescue
a0b61a03d	Found and Friendly Rescue
a3276b6b0	Found and Friendly Rescue
656459c70	Found and Friendly Rescue
5000e7fbf	Found and Friendly Rescue
544ec9871	Found and Friendly Rescue
0b44f7b2d	Found and Friendly Rescue
6d274a559	Female Mother and Puppies
794b6afa7	Female Mother and Puppies
13921978d	Female Mother and Puppies
3a28466a7	Lovely / Playful / Friendly
620cca3f1	Lovely / Playful / Friendly
eefa6bc4b	Female Mother and Puppies
49f8c1385	Found and Friendly Rescue
e38d6e4f5	Found and Friendly Rescue
9722dfe17	Female Mother and Puppies
6f5c2fe62	Found and Friendly Rescue
835330218	Found and Friendly Rescue
d860e093a	Lovely / Playful / Friendly
5f5e29352	Found and Healthy Mother and Kittens
83e0eec2c	Found and Friendly Rescue
dbe03d1b1	Found and Friendly Rescue
4a3e2c329	Found and Friendly Rescue
c4130437e	Found and Friendly Rescue
c27a59f51	Found and Healthy Mother and Kittens
21c450753	Lovely / Playful / Friendly
ebc4b3548	Lovely / Playful / Friendly
750acb170	Female Mother and Puppies
9ba164213	Lovely / Playful / Friendly
6a06314ec	Found and Healthy Mother and Kittens
a794e3245	Found and Friendly Rescue
ade2c8e9b	Lovely / Playful / Friendly
895564503	Found and Friendly Rescue
3e2f3ee14	Found and Friendly Rescue
7db59afc0	Found and Healthy Mother and Kittens
af903aff1	Found and Healthy Mother and Kittens
6ebd84e06	Found and Friendly Rescue
65277b6d7	Found and Healthy Mother and Kittens
be561a907	Found and Healthy Mother and Kittens
2cebcd19e	Found and Friendly Rescue
68e9b12ba	Found and Healthy Mother and Kittens
738f6cf50	Found and Friendly Rescue
432d3c29e	Found and Friendly Rescue
82980ef15	Found and Friendly Rescue
1b848cdf5	Kittens for adoption by owner
f0d308e46	Female Mother and Puppies
2cd5096a6	Found and Friendly Rescue
4c1e81d8d	Found and Friendly Rescue
395c4755a	Found and Friendly Rescue
81ac0fb65	Female Mother and Puppies
e1f809f71	Found and Friendly Rescue
be046e917	Found and Friendly Rescue
e5c51e06f	Found and Healthy Mother and Kittens
890331874	Found and Friendly Rescue
a0f2f3a98	Found and Friendly Rescue
2525ffd0e	Found and Friendly Rescue
d9a7bd1ba	Found and Friendly Rescue
b712513e5	Found and Friendly Rescue
9ddc11ca4	Found and Friendly Rescue
3345f233a	Found and Friendly Rescue
34991b47d	Found and Friendly Rescue
50dd87537	Found and Friendly Rescue
eb137420e	Found and Friendly Rescue
df819f3ee	Found and Friendly Rescue
32452548d	Found and Friendly Rescue
1be31efce	Female Mother and Puppies
b5011ed9a	Found and Friendly Rescue
97feb67a8	Found and Friendly Rescue
8cf4c5c06	Female Mother and Puppies
3182e9bce	Found and Friendly Rescue
cfaf7de5e	Found and Friendly Rescue
89b4c43c5	Found and Friendly Rescue
ee44ef33e	Found and Friendly Rescue
819235a42	Found and Friendly Rescue
c4c19d43c	Found and Healthy Mother and Kittens
3b9687893	Found and Friendly Rescue
d7e104a48	Found and Friendly Rescue
ccd591803	Found and Friendly Rescue
f2a308ca0	Found and Healthy Mother and Kittens
377525d70	Found and Friendly Rescue
1e576f92e	Lovely / Playful / Friendly
696594a39	Female Mother and Puppies
ba0ba7f44	Female Mother and Puppies
1dd9721f2	Female Mother and Puppies
666106b61	Please provide commitment criteria
1d8495b98	Female Mother and Puppies
2cbaca583	Female Mother and Puppies
27f70f392	Female Mother and Puppies
90680906b	Found and Friendly Rescue
94597d934	Found and Friendly Rescue
24c6b615e	Found and Friendly Rescue
4688625ef	Found and Friendly Rescue
d77ac5f93	Found and Friendly Rescue
063fa26e1	Found and Friendly Rescue
07dbb240c	Found and Friendly Rescue
3c2ce0ba9	Found and Friendly Rescue
1d1110e0f	Found and Friendly Rescue
9036318aa	Found and Friendly Rescue
9d410d32b	Found and Friendly Rescue
4404e872a	Found and Friendly Rescue
84dfe2c15	Found and Healthy Mother and Kittens
924619a26	Kittens for adoption by owner
84e1db7dc	Found and Friendly Rescue
d82750586	Found and Friendly Rescue
55ec0af11	Found and Friendly Rescue
2c21622cd	Female Mother and Puppies
c1557abd9	Female Mother and Puppies
7eaa87d85	Female Mother and Puppies
edcd62673	Female Mother and Puppies
af04c6a53	Female Mother and Puppies
13d7443f3	Found and Friendly Rescue
b97e71736	No Valid Description
cc16c57b1	Lovely / Playful / Friendly
cfe0aa64d	Found and Friendly Rescue
e00b300ac	Found and Friendly Rescue
1da2421c1	Found and Friendly Rescue
468df34cf	Kittens for adoption by owner
cd1449614	Found and Friendly Rescue
215444947	Found and Friendly Rescue
bec90a323	Found and Friendly Rescue
163dc4d89	Found and Friendly Rescue
3d1c9a9de	Found and Friendly Rescue
4bf987dd7	Found and Friendly Rescue
5a30e83b6	Found and Friendly Rescue
a1c4bafbc	Found and Friendly Rescue
9dcd790ba	Found and Friendly Rescue
e16ded132	Found and Friendly Rescue
64da5bdfb	Lovely / Playful / Friendly
728a8abbe	Found and Friendly Rescue
d33a513b9	Found and Friendly Rescue
d6cf66f88	Found and Healthy Mother and Kittens
909ec4551	Found and Friendly Rescue
6c36797ec	Found and Friendly Rescue
f4066f08f	No Valid Description
c489b585f	No Valid Description
dde64fc3c	No Valid Description
716b775c5	Found and Friendly Rescue
8fb635a06	Found and Friendly Rescue
cdf9f66bb	Found and Friendly Rescue
ef4c0b081	Found and Friendly Rescue
bb183e8ff	Found and Friendly Rescue
6f517ca5c	Lovely / Playful / Friendly
1a5b2e7f5	Female Mother and Puppies
5965402ba	Found and Friendly Rescue
f8ee69cf8	Found and Friendly Rescue
beebe07cc	Found and Friendly Rescue
85df22b65	Found and Friendly Rescue
b141470ba	Found and Friendly Rescue
b9ee7bf8d	Found and Friendly Rescue
a3bc7e59f	Lovely / Playful / Friendly
8738e190f	Found and Friendly Rescue
f90a6d4c4	Found and Friendly Rescue
a5dc0bbbc	Found and Friendly Rescue
b74bd3020	Found and Friendly Rescue
e031dc611	Found and Friendly Rescue
d0c8d7387	Found and Friendly Rescue
ca96fb21f	Found and Healthy Mother and Kittens
8c3162593	Found and Friendly Rescue
80e3af9d9	Found and Friendly Rescue
d350af949	Found and Healthy Mother and Kittens
bbd1d4ce0	Found and Friendly Rescue
089c12018	Found and Friendly Rescue
0a2e0e0f6	Found and Friendly Rescue
ce7e32055	Found and Friendly Rescue
af55ed15d	Lovely / Playful / Friendly
80ff8b48e	Found and Friendly Rescue
05edb2128	Found and Friendly Rescue
340ecb533	Female Mother and Puppies
4eeb96cc3	Found and Friendly Rescue
fec4a755c	Found and Friendly Rescue
bad0fb576	Found and Friendly Rescue
9178579bd	Found and Friendly Rescue
6eabb467d	Found and Friendly Rescue
36fecc4c9	Found and Friendly Rescue
4a96d8135	Found and Friendly Rescue
85b473fcb	Found and Friendly Rescue
e2f1962cc	Found and Friendly Rescue
1a040afde	Found and Friendly Rescue
03dbbabb2	Female Mother and Puppies
acdaee1fe	Found and Friendly Rescue
8104be332	Found and Friendly Rescue
561d58f66	Lovely / Playful / Friendly
993049fd6	Lovely / Playful / Friendly
d7e70c440	Found and Healthy Mother and Kittens
ec5797f90	Found and Friendly Rescue
516f90e93	Found and Friendly Rescue
690709a80	Found and Friendly Rescue
6a7859258	Found and Healthy Mother and Kittens
167b39378	Found and Friendly Rescue
4e0c8b399	Found and Friendly Rescue
343110be1	Found and Friendly Rescue
204635b74	Found and Friendly Rescue
b6cdfd1b6	Found and Friendly Rescue
e149de7e6	Found and Healthy Mother and Kittens
b5834d69d	Found and Healthy Mother and Kittens
239662051	Found and Friendly Rescue
82647c4d2	Found and Friendly Rescue
4978f1572	Found and Friendly Rescue
bacd8d370	Found and Friendly Rescue
c7fad571c	Found and Friendly Rescue
98b83f118	Found and Friendly Rescue
5c7ddb10a	Found and Healthy Mother and Kittens
3ea191921	Found and Friendly Rescue
f9a8bc654	Found and Friendly Rescue
48b0b3d3e	Found and Friendly Rescue
560fc0423	Found and Friendly Rescue
e5a2f7610	Found and Friendly Rescue
fb3d8e662	Found and Healthy Mother and Kittens
c480e2beb	Found and Healthy Mother and Kittens
53dd0049b	Found and Friendly Rescue
52d662dee	Found and Friendly Rescue
6c5a4b9c4	Found and Friendly Rescue
c1a7655c8	Found and Friendly Rescue
a393ed091	Lovely / Playful / Friendly
573c578d0	Found and Healthy Mother and Kittens
45844321f	Found and Friendly Rescue
cb3a64f64	Found and Healthy Mother and Kittens
4df68f4e9	Found and Friendly Rescue
db3963f04	Found and Friendly Rescue
df9e82f13	Found and Friendly Rescue
6c1e84b70	Found and Friendly Rescue
001d503e8	Found and Friendly Rescue
3bd285147	Found and Friendly Rescue
120cbcd94	Found and Friendly Rescue
a3cabb21c	Found and Friendly Rescue
16c22e266	Found and Friendly Rescue
6c503f822	Lovely / Playful / Friendly
6e58b7b25	Found and Friendly Rescue
488b3d3c9	Female Mother and Puppies
2d93f0bcd	Female Mother and Puppies
74ede439f	Found and Friendly Rescue
74c6bc410	Found and Healthy Mother and Kittens
7957d3691	Found and Healthy Mother and Kittens
07136908b	Found and Friendly Rescue
ba057ca1c	Lovely / Playful / Friendly
d6da01c6b	Found and Friendly Rescue
4f9bca7e9	Lovely / Playful / Friendly
b0f6117c2	Found and Friendly Rescue
a0011c6eb	Found and Friendly Rescue
860344fde	Found and Friendly Rescue
bb888acad	Found and Friendly Rescue
eeaa62643	Found and Friendly Rescue
24f3cf2a0	Found and Friendly Rescue
0764a7eac	Found and Friendly Rescue
4082723d5	Found and Friendly Rescue
61a560fa2	Lovely / Playful / Friendly
90c076d07	Lovely / Playful / Friendly
d77000c72	Found and Friendly Rescue
ae418e62b	Found and Friendly Rescue
90d28943c	Found and Friendly Rescue
13ea5fd8d	Lovely / Playful / Friendly
8c296fe1e	Found and Friendly Rescue
1bbcdf7a8	Found and Friendly Rescue
0484a5ca3	Found and Friendly Rescue
b3bbe5f53	Found and Friendly Rescue
bb92a7567	Lovely / Playful / Friendly
ab2f40da8	Found and Friendly Rescue
1a778db04	Found and Friendly Rescue
a69bcb570	Found and Friendly Rescue
0fc9527f4	Found and Friendly Rescue
782e979b9	Found and Friendly Rescue
884dd8f25	Found and Friendly Rescue
5b211451b	Found and Friendly Rescue
70b11a7df	No Valid Description
43f1d89d3	Found and Friendly Rescue
049e36678	Female Mother and Puppies
9f61094e3	Female Mother and Puppies
1f69be259	Lovely / Playful / Friendly
8b9f17174	Found and Friendly Rescue
aae936b8e	Found and Friendly Rescue
e90037f58	Female Mother and Puppies
c559c6127	Found and Healthy Mother and Kittens
b65d0a984	Found and Friendly Rescue
6d4b0c3fe	Found and Friendly Rescue
b4c43aecc	Found and Healthy Mother and Kittens
adab615b2	Found and Friendly Rescue
74d3658c4	Found and Healthy Mother and Kittens
1fb9dbf3a	Found and Friendly Rescue
da4c16351	Found and Healthy Mother and Kittens
ed3c0df6b	Found and Healthy Mother and Kittens
f77ba9bda	Found and Healthy Mother and Kittens
dc3e4941b	Found and Friendly Rescue
ac67e44d0	Lovely / Playful / Friendly
1e2de68b7	Found and Friendly Rescue
9394c8f0e	Found and Friendly Rescue
66b44fdb3	Female Mother and Puppies
ebbee9521	Found and Friendly Rescue
2fbc547de	Found and Friendly Rescue
938349c86	Lovely / Playful / Friendly
9657c7cbe	Found and Friendly Rescue
2ba214359	Found and Friendly Rescue
dfb9314ad	Found and Friendly Rescue
0551cb75a	Found and Friendly Rescue
bec357108	Lovely / Playful / Friendly
f8fba9187	Found and Friendly Rescue
8a043e726	Lovely / Playful / Friendly
734a6d4dd	Found and Friendly Rescue
e3eb4f930	Found and Friendly Rescue
d32369074	Found and Friendly Rescue
c86a2a0a1	No Valid Description
c27d5330d	Found and Friendly Rescue
fee53d60d	Female Mother and Puppies
47b7eb84b	Found and Friendly Rescue
355ad26e3	Found and Friendly Rescue
0c9d49657	Found and Healthy Mother and Kittens
751d8b175	Found and Friendly Rescue
74670724a	Female Mother and Puppies
cc22b55f9	Found and Friendly Rescue
80b634cac	Found and Friendly Rescue
b1abcbcf2	Female Mother and Puppies
72640001c	Found and Friendly Rescue
dbf9cb69f	Found and Friendly Rescue
8f1e51824	Found and Friendly Rescue
f7d08e1c3	Found and Friendly Rescue
3a7672d05	Found and Friendly Rescue
810d4289b	Found and Friendly Rescue
109163b2b	Found and Friendly Rescue
cea1e7845	Found and Friendly Rescue
2a9c5eab2	Found and Friendly Rescue
2b2a7ea83	Found and Friendly Rescue
1ea0c2a00	Found and Healthy Mother and Kittens
c24f53ec1	Found and Friendly Rescue
a2bdcdf43	Found and Friendly Rescue
93bfe3b45	Found and Friendly Rescue
a81c4083a	Found and Friendly Rescue
d1405c482	Found and Friendly Rescue
da68d90bc	Found and Friendly Rescue
430c7ea97	Found and Friendly Rescue
e0e62dbf1	Found and Friendly Rescue
615069b7a	Found and Friendly Rescue
a94f82184	Found and Friendly Rescue
bc85444e9	Found and Healthy Mother and Kittens
285806a87	Found and Friendly Rescue
c4431962f	Found and Friendly Rescue
9ab85d40c	Found and Healthy Mother and Kittens
c4c846cc5	Found and Friendly Rescue
7d8a1df6a	Found and Friendly Rescue
17166b40d	Found and Friendly Rescue
13f4f8d56	Female Mother and Puppies
12dc0e350	Kittens for adoption by owner
5a6f06939	Lovely / Playful / Friendly
cfab64c1f	Kittens for adoption by owner
9090dfe7e	Kittens for adoption by owner
cdd0834a9	Found and Healthy Mother and Kittens
3b54d2ff0	Found and Friendly Rescue
ca093707c	Found and Friendly Rescue
450f42a03	Found and Friendly Rescue
d8d8cdf8a	Found and Healthy Mother and Kittens
6f57a612f	Found and Healthy Mother and Kittens
ce81260f8	Found and Friendly Rescue
f2695ba4e	Found and Friendly Rescue
c2bde6c93	Found and Friendly Rescue
623593736	Found and Friendly Rescue
4ecc7b377	Found and Friendly Rescue
a8eb87a19	Found and Healthy Mother and Kittens
44fbf0b84	Found and Healthy Mother and Kittens
095faabaa	Found and Friendly Rescue
f2184d6e6	Found and Friendly Rescue
196f254f3	Found and Healthy Mother and Kittens
f8110e44e	Lovely / Playful / Friendly
626f21a1e	Female Mother and Puppies
7ae197acc	Found and Friendly Rescue
6fc48261b	Found and Friendly Rescue
015908ecd	Found and Friendly Rescue
095af2118	Found and Friendly Rescue
464155b72	Found and Friendly Rescue
b19ca2e62	Found and Friendly Rescue
569399673	Found and Friendly Rescue
6e388ef09	Found and Friendly Rescue
8a0a39ae9	Found and Friendly Rescue
08ae3eed1	Found and Friendly Rescue
9c05b8a69	Found and Friendly Rescue
1e699664a	Female Mother and Puppies
b9ff9ae11	Found and Friendly Rescue
4d14064e1	Female Mother and Puppies
e469320e2	Female Mother and Puppies
a893ddc9e	Female Mother and Puppies
9b47ee109	Female Mother and Puppies
bcb1ab1be	Found and Healthy Mother and Kittens
7e3b71ed7	Lovely / Playful / Friendly
0f4cc4df3	Lovely / Playful / Friendly
bef4865b7	Found and Friendly Rescue
ffb1e35e1	Found and Friendly Rescue
640d9a19f	Found and Friendly Rescue
d7dccc77b	Found and Healthy Mother and Kittens
048e1abc5	Found and Friendly Rescue
8f2f6c34c	Found and Friendly Rescue
d1bf21817	Found and Friendly Rescue
dfc29cb25	Found and Friendly Rescue
1c3eaf19f	Found and Friendly Rescue
f6cd9f56b	Found and Friendly Rescue
b0a668568	Female Mother and Puppies
23909197e	Found and Friendly Rescue
82a8df609	Found and Friendly Rescue
314154cb7	Found and Friendly Rescue
8b11bd238	Found and Friendly Rescue
52efba7a7	Found and Friendly Rescue
cf125d1f6	Found and Friendly Rescue
d63a6beee	Found and Friendly Rescue
1e46578c9	Female Mother and Puppies
2b61cadd0	Found and Friendly Rescue
340889612	Found and Friendly Rescue
5b99137ac	Found and Friendly Rescue
eb94e7e3f	Found and Healthy Mother and Kittens
ddc357f3f	Found and Friendly Rescue
b588edd6b	Found and Friendly Rescue
452addaa7	Found and Friendly Rescue
8d0e4ce0b	Lovely / Playful / Friendly
23b2aa9f4	Please provide commitment criteria
191edbe3b	Found and Friendly Rescue
4893339da	Found and Healthy Mother and Kittens
34deef477	Found and Friendly Rescue
8d0971a45	Found and Friendly Rescue
e9cdfb442	Found and Friendly Rescue
d3b88d06d	Found and Friendly Rescue
0b2f6de07	Found and Friendly Rescue
4dd4ef76e	Please provide commitment criteria
868a6b282	Please provide commitment criteria
3e8500c2a	Found and Friendly Rescue
fd9b5220d	Lovely / Playful / Friendly
82ef0904a	Found and Friendly Rescue
f8bf1f182	Found and Friendly Rescue
23a6650c4	Lovely / Playful / Friendly
5c5189b56	Found and Friendly Rescue
e7512e549	Lovely / Playful / Friendly
b450df98d	Lovely / Playful / Friendly
e4bfe1a51	Found and Friendly Rescue
ca35dcf38	Found and Friendly Rescue
6af25b653	Found and Friendly Rescue
dd74fd4b4	No Valid Description
e73771274	Found and Friendly Rescue
91c55d736	Found and Friendly Rescue
a66cf0ee6	Found and Friendly Rescue
1961d814a	Found and Friendly Rescue
8a154135a	Found and Friendly Rescue
d5bebff81	Found and Healthy Mother and Kittens
54095655	Found and Friendly Rescue
8f9f7d3bf	Found and Friendly Rescue
ee8197788	Lovely / Playful / Friendly
27a5c14a3	Found and Friendly Rescue
4a628d5ea	Found and Friendly Rescue
0e4eb6bed	Found and Healthy Mother and Kittens
ba7974eea	Found and Healthy Mother and Kittens
e7c1f4c71	Found and Friendly Rescue
280a19fde	Found and Friendly Rescue
6742b2f4c	Found and Friendly Rescue
2c840da5c	Kittens for adoption by owner
4dc8a3de6	Female Mother and Puppies
7e7eb03c8	Found and Friendly Rescue
63abb7d89	Found and Friendly Rescue
e853ed0d4	Found and Friendly Rescue
14aea25a8	Found and Friendly Rescue
52203fcdd	Found and Friendly Rescue
c91979f9d	Found and Friendly Rescue
6ef2a9710	Lovely / Playful / Friendly
a8ac8b270	Female Mother and Puppies
9303a5a96	Found and Friendly Rescue
f0c4bdaa5	Found and Friendly Rescue
bb7a0dfd8	Female Mother and Puppies
adb569968	Found and Friendly Rescue
5faac2a37	Found and Friendly Rescue
420faace4	Found and Friendly Rescue
78eb1ff40	Found and Friendly Rescue
f8aed2e9a	Found and Friendly Rescue
f151b8040	Kittens for adoption by owner
f3e8d96d8	Lovely / Playful / Friendly
421c20853	Found and Friendly Rescue
4dd31f93d	Found and Friendly Rescue
c4aa1d0ef	Found and Friendly Rescue
0de1a6efe	Found and Friendly Rescue
c250a6441	Found and Friendly Rescue
9843bb7d5	Found and Friendly Rescue
bde4e196d	Found and Friendly Rescue
37a3ca9d9	Found and Friendly Rescue
ccd3bd37b	Found and Friendly Rescue
3ca634c68	Found and Friendly Rescue
511351d55	Lovely / Playful / Friendly
8d9239735	Lovely / Playful / Friendly
deeab0fc5	Found and Friendly Rescue
5fbd4aa53	Female Mother and Puppies
814e4dfce	Found and Friendly Rescue
91c57560a	Found and Friendly Rescue
5bc91f92b	Found and Friendly Rescue
5cad62f10	Found and Friendly Rescue
d3f0d7228	Found and Friendly Rescue
e85bfa7cb	Found and Friendly Rescue
9e3c82b5a	Found and Friendly Rescue
8eedeb405	Female Mother and Puppies
fc428902e	Female Mother and Puppies
baae8f4bb	Found and Friendly Rescue
dd3b0c971	Lovely / Playful / Friendly
50ae487fc	Female Mother and Puppies
634a2d6ed	Lovely / Playful / Friendly
5aacfa367	Lovely / Playful / Friendly
4240ae918	Found and Friendly Rescue
e2de606a0	Lovely / Playful / Friendly
2ebcb2e02	Found and Friendly Rescue
9911add5b	Found and Friendly Rescue
4d0bf11c5	Found and Friendly Rescue
4f46a02af	Lovely / Playful / Friendly
d5816f5e7	Found and Friendly Rescue
c2224af98	Found and Healthy Mother and Kittens
a33c493e0	Found and Friendly Rescue
cc5ebb4b4	Found and Friendly Rescue
bbdd7b4f3	Found and Friendly Rescue
158676d7c	Female Mother and Puppies
3d4f0fdfa	Found and Friendly Rescue
d58bbc78f	Found and Friendly Rescue
9fa384850	Found and Healthy Mother and Kittens
7112385de	Found and Friendly Rescue
18900149e	Found and Friendly Rescue
c8c7c7ee4	Lovely / Playful / Friendly
28325b3d5	Please provide commitment criteria
5604b1b4b	Found and Friendly Rescue
a7900f4ec	Found and Friendly Rescue
c12240672	Lovely / Playful / Friendly
7ed005178	Found and Friendly Rescue
fe8797927	Lovely / Playful / Friendly
fe38d5ffc	Found and Friendly Rescue
8236e216c	Found and Friendly Rescue
fec5d79d0	Found and Healthy Mother and Kittens
78e4fc283	Found and Friendly Rescue
361f3f278	Please provide commitment criteria
2ae6cda7d	Found and Healthy Mother and Kittens
5f1ddbd0e	Found and Friendly Rescue
d689e43d3	Found and Friendly Rescue
501c6fe9d	Found and Friendly Rescue
da9bfaabc	Found and Friendly Rescue
2bf80cc03	Found and Friendly Rescue
97eca3abc	Found and Friendly Rescue
eb34642e2	Found and Friendly Rescue
8a369e08c	Found and Friendly Rescue
6e72dafda	No Valid Description
169a47ceb	Found and Friendly Rescue
28ebbe75c	Found and Healthy Mother and Kittens
cf019d00f	Found and Healthy Mother and Kittens
b1a73b0b5	Lovely / Playful / Friendly
26645d7da	Found and Friendly Rescue
6cf10fb6e	Found and Friendly Rescue
318800c44	Found and Friendly Rescue
a90798045	Found and Friendly Rescue
f23b5b477	Found and Friendly Rescue
2ee1902e6	Found and Friendly Rescue
21b47468d	Found and Friendly Rescue
89c864b4c	Found and Friendly Rescue
9595e492d	Found and Friendly Rescue
159a08149	Found and Friendly Rescue
45b43d15c	Found and Friendly Rescue
44405c1c2	Found and Friendly Rescue
a9ec7f379	Found and Friendly Rescue
191ab1abf	Found and Healthy Mother and Kittens
81cf77a54	Female Mother and Puppies
78fe45793	Found and Friendly Rescue
9b01619e1	Found and Friendly Rescue
cd9f0fa1b	Found and Friendly Rescue
1ed6caed2	Found and Friendly Rescue
5de46abf2	Found and Healthy Mother and Kittens
939027417	Found and Healthy Mother and Kittens
b9c01e7c7	Found and Healthy Mother and Kittens
fd56d5adf	Found and Friendly Rescue
c310dc8e3	Lovely / Playful / Friendly
a5c3f9153	Lovely / Playful / Friendly
a2d789b33	Lovely / Playful / Friendly
caa619b24	Found and Friendly Rescue
63373bde2	Found and Friendly Rescue
7da0b6748	Found and Friendly Rescue
6f01fa715	Found and Friendly Rescue
cf823fe95	Found and Healthy Mother and Kittens
c9456de8d	Found and Friendly Rescue
e2f74b914	Female Mother and Puppies
9751c20f0	Found and Friendly Rescue
5ff8d0fee	Found and Friendly Rescue
f3ca28aa1	Found and Friendly Rescue
be1caa2d1	Found and Friendly Rescue
0d882a77c	Found and Friendly Rescue
