image,dullness_whiteness,dullness,whiteness,average_pixel_width,image_size,temp_size,width,height,blurrness,colorfulness
b7c0b9180-1.jpg,"(36.135, 0.0)",36.135,0.0,0.0,15851,"(400, 300)",400,300,249.47264096638892,171.42417107922256
b7c4936a9-1.jpg,"(0.045, 0.0)",0.045,0.0,0.0,49039,"(640, 480)",640,480,464.10514446884804,95.17999460625597
b7cb6e33e-1.jpg,"(1.46, 23.875)",1.46,23.875,0.0,24682,"(270, 480)",270,480,1298.742864365188,169.55663860129545
b7d23de06-1.jpg,"(1.2950000000000002, 0.0)",1.2950000000000002,0.0,0.0,15004,"(400, 300)",400,300,170.56383727888888,88.08733358349474
b7d2d752f-1.jpg,"(3.175, 10.55)",3.175,10.55,0.0,65930,"(640, 640)",640,640,602.2845381102503,141.9608709220334
b7d2f8186-1.jpg,"(0.1, 4.585)",0.1,4.585,0.0,32304,"(360, 480)",360,480,1568.9066570082089,132.7108783037686
b7d4318d8-1.jpg,"(0.0, 0.17)",0.0,0.17,0.0,17320,"(400, 300)",400,300,449.8856337799306,162.61954539656352
b7d753c5a-1.jpg,"(0.0, 2.675)",0.0,2.675,0.0,20294,"(400, 302)",400,302,335.00557485389885,117.07028416750433
b7da4e981-1.jpg,"(0.1, 0.175)",0.1,0.175,0.0,19429,"(300, 400)",300,400,540.9708832530556,73.823671521927
b7dda91fe-1.jpg,"(45.0, 0.185)",45.0,0.185,0.0,30839,"(640, 424)",640,424,515.3584525271505,101.14596514681797
b7df87757-1.jpg,"(0.33, 0.0)",0.33,0.0,0.0,14433,"(400, 241)",400,241,318.24717721414925,120.04469031736735
b7e584546-1.jpg,"(4.375, 0.0)",4.375,0.0,0.0,13255,"(400, 225)",400,225,194.47924373135803,134.53644081691095
b7e7211e7-1.jpg,"(0.0, 0.0)",0.0,0.0,0.0,10009,"(400, 300)",400,300,49.42017431937499,129.89419451060388
b7e7c5c9b-1.jpg,"(7.805000000000001, 0.0)",7.805000000000001,0.0,0.0,13639,"(400, 300)",400,300,236.09299116493057,178.2669663312336
b7e8df1a9-1.jpg,"(14.114999999999998, 0.0)",14.114999999999998,0.0,0.0,22768,"(640, 427)",640,427,77.02909300673883,143.11297257429138
b7ea489ae-1.jpg,"(25.99, 3.87)",25.99,3.87,0.0,19622,"(400, 265)",400,265,890.6635735769845,119.91448018862434
b7f3d97f9-1.jpg,"(0.0, 0.0)",0.0,0.0,0.0,10932,"(300, 400)",300,400,17.639671641041666,86.90471058602472
b7f781c99-1.jpg,"(13.504999999999999, 0.0)",13.504999999999999,0.0,0.0,27302,"(400, 300)",400,300,1124.5646148860415,164.76571403027683
b7f7e01c6-1.jpg,"(11.975, 0.0)",11.975,0.0,0.0,20205,"(400, 300)",400,300,370.0820930160417,133.44731061628198
b7fa5b815-1.jpg,"(0.0, 0.0)",0.0,0.0,0.0,32982,"(640, 480)",640,480,74.15770719925563,143.24958304098968
b7fcfa1e6-1.jpg,"(3.965, 0.0)",3.965,0.0,0.0,19540,"(270, 480)",270,480,298.2388069806433,158.79252259420545
b80074591-1.jpg,"(0.02, 0.0)",0.02,0.0,0.0,13605,"(400, 300)",400,300,49.62559817750001,138.318996088491
b8084fe32-1.jpg,"(2.005, 0.0)",2.005,0.0,0.0,18244,"(400, 300)",400,300,197.94531639888888,181.423378289094
b8088575c-1.jpg,"(1.365, 0.485)",1.365,0.485,0.0,54043,"(360, 480)",360,480,6553.565868441224,148.06698029882918
b80a19455-1.jpg,"(0.025, 0.0)",0.025,0.0,0.0,38410,"(640, 480)",640,480,90.65244676580429,177.5912586509406
b80b51bda-1.jpg,"(7.08, 0.0)",7.08,0.0,0.0,13048,"(267, 400)",267,400,284.9969393844071,119.90184003016222
b810732ac-1.jpg,"(7.239999999999999, 22.69)",7.239999999999999,22.69,0.0,32149,"(360, 480)",360,480,1158.9117245840569,137.64334913643978
b8215b5e3-1.jpg,"(4.935, 0.0)",4.935,0.0,0.0,32395,"(640, 480)",640,480,92.78480889684889,169.1131688960631
b822d0566-1.jpg,"(34.915, 0.0)",34.915,0.0,0.0,7104,"(400, 267)",400,267,23.48888575297381,37.75530869931859
b82317efb-1.jpg,"(0.0, 1.615)",0.0,1.615,0.0,25999,"(400, 300)",400,300,1000.2894391108334,170.57455219141815
b82ec4b47-1.jpg,"(14.690000000000001, 14.585)",14.690000000000001,14.585,0.0,52814,"(640, 480)",640,480,1077.8918418375652,133.88011890377916
b833f9624-1.jpg,"(0.005, 0.0)",0.005,0.0,0.0,27381,"(393, 480)",393,480,1348.597309552577,118.40857959848472
b83e15288-1.jpg,"(0.05, 0.0)",0.05,0.0,0.0,37630,"(640, 360)",640,360,353.209017295536,168.03293220285525
b84058aa2-1.jpg,"(0.32, 0.0)",0.32,0.0,0.0,20223,"(400, 300)",400,300,446.88708975,76.4055609788906
b84319e15-1.jpg,"(46.345, 12.06)",46.345,12.06,0.0,20024,"(300, 400)",300,400,424.3814955197222,134.20172664430476
b84ad40b4-1.jpg,"(0.0, 0.0)",0.0,0.0,0.0,15609,"(400, 300)",400,300,286.26718391555556,79.75761480834022
b84dad49f-1.jpg,"(0.0, 0.0)",0.0,0.0,0.0,25151,"(270, 480)",270,480,390.9866419922173,142.43073343209952
b854220cb-1.jpg,"(1.46, 9.57)",1.46,9.57,0.0,22492,"(384, 384)",384,384,504.47976895835683,165.66139564621417
b857d5ac6-1.jpg,"(0.43, 0.24)",0.43,0.24,0.0,30023,"(396, 400)",396,400,515.587491857336,169.08801221769437
b8580c770-1.jpg,"(21.115, 21.904999999999998)",21.115,21.904999999999998,0.0,22707,"(400, 300)",400,300,743.1584586530555,167.2369000304015
b859b9fa0-1.jpg,"(27.174999999999997, 0.8200000000000001)",27.174999999999997,0.8200000000000001,0.0,21201,"(400, 300)",400,300,444.4724341330556,149.8542206671792
b85cdc8a5-1.jpg,"(19.43, 0.27)",19.43,0.27,0.0,24481,"(300, 400)",300,400,1057.669561648889,158.5052357933314
b869dec56-1.jpg,"(4.239999999999999, 11.86)",4.239999999999999,11.86,0.0,41297,"(640, 426)",640,426,327.9518854796995,157.22721480263309
b86b0db65-1.jpg,"(0.715, 0.0)",0.715,0.0,0.0,16673,"(250, 480)",250,480,265.58305832770833,101.68225326047342
b8715f663-1.jpg,"(23.965, 0.0)",23.965,0.0,0.0,52614,"(640, 427)",640,427,568.7037918218143,167.4501143308465
b8750b910-1.jpg,"(0.0, 0.0)",0.0,0.0,0.0,22797,"(400, 299)",400,299,490.0075784272547,173.2427742279966
b879a154c-1.jpg,"(0.0, 0.0)",0.0,0.0,0.0,37703,"(640, 368)",640,368,442.0081095800959,113.24829110363915
b887b2037-1.jpg,"(0.0, 0.0)",0.0,0.0,0.0,33386,"(639, 474)",639,474,152.03533634617423,99.80604075177172
b888f72cc-1.jpg,"(6.275, 0.0)",6.275,0.0,0.0,18273,"(400, 225)",400,225,1094.8181188877777,167.81670766838448
b88f141d5-1.jpg,"(6.845, 0.0)",6.845,0.0,0.0,15463,"(400, 300)",400,300,265.87174997222223,174.41046852833608
b88fa24c2-1.jpg,"(4.38, 36.239999999999995)",4.38,36.239999999999995,0.0,34234,"(318, 480)",318,480,1403.6166387244868,166.79986843558993
b88fdc7ba-1.jpg,"(16.55, 30.89)",16.55,30.89,0.0,25646,"(270, 480)",270,480,1415.4692924067765,154.30569023558255
b8976d821-1.jpg,"(9.069999999999999, 0.0)",9.069999999999999,0.0,0.0,49899,"(640, 360)",640,360,1058.399287904791,147.54231660166434
b898e8d6c-1.jpg,"(7.4350000000000005, 4.970000000000001)",7.4350000000000005,4.970000000000001,0.0,39039,"(400, 400)",400,400,2710.771981067344,155.66173544293957
b89a89c58-1.jpg,"(0.34500000000000003, 11.329999999999998)",0.34500000000000003,11.329999999999998,0.0,34732,"(270, 480)",270,480,2880.680674277692,123.36417548344231
b89c365c3-1.jpg,"(4.95, 0.0)",4.95,0.0,0.0,20647,"(270, 480)",270,480,237.9667274767566,137.8808731444489
b8aa48ca7-1.jpg,"(59.269999999999996, 0.0)",59.269999999999996,0.0,0.0,17099,"(300, 400)",300,400,106.93496928993055,65.46683371309325
b8acb4269-1.jpg,"(0.0, 0.0)",0.0,0.0,0.0,23328,"(400, 300)",400,300,766.0181412266667,134.5577060522674
b8acbc614-1.jpg,"(3.14, 0.0)",3.14,0.0,0.0,17811,"(400, 300)",400,300,171.61800555555553,160.18005757023425
b8bc0c25c-1.jpg,"(0.0, 0.0)",0.0,0.0,0.0,21885,"(270, 480)",270,480,597.2503225499162,157.20932236541645
b8bf2c090-1.jpg,"(20.38, 0.5)",20.38,0.5,0.0,20957,"(270, 480)",270,480,703.4216985977152,143.0177140661314
b8c1f4d0a-1.jpg,"(0.0, 0.0)",0.0,0.0,0.0,36045,"(640, 547)",640,547,47.294601055277205,152.11310392598568
b8c54bc91-1.jpg,"(4.91, 0.0)",4.91,0.0,0.0,62957,"(640, 604)",640,604,693.2723121478039,162.7630784461089
b8ccf4b62-1.jpg,"(0.0, 0.0)",0.0,0.0,0.0,9527,"(300, 400)",300,400,259.7767324997222,176.29383748317494
b8d07c37b-1.jpg,"(7.325, 0.0)",7.325,0.0,0.0,15478,"(400, 300)",400,300,195.44823046638888,79.57668462807783
b8d244dd5-1.jpg,"(1.685, 0.0)",1.685,0.0,0.0,20535,"(400, 300)",400,300,1000.7348414549306,101.46096425887248
b8d35b6c3-1.jpg,"(5.33, 0.0)",5.33,0.0,0.0,13951,"(400, 268)",400,268,196.44719167470132,141.9431110983315
b8d96cdd0-1.jpg,"(3.8049999999999997, 0.975)",3.8049999999999997,0.975,0.0,32503,"(358, 480)",358,480,1173.3070866509888,172.44554947369247
b8daff578-1.jpg,"(0.215, 0.0)",0.215,0.0,0.0,22997,"(270, 480)",270,480,454.8463493783698,167.2365214954001
b8db25430-1.jpg,"(0.0, 0.0)",0.0,0.0,0.0,12779,"(266, 399)",266,399,183.58284619763538,60.107291891471995
b8dd18a5a-1.jpg,"(0.0, 0.0)",0.0,0.0,0.0,46870,"(640, 360)",640,360,1389.3102059413577,162.79625889577665
b8e6cb9b1-1.jpg,"(0.995, 34.035)",0.995,34.035,0.0,51107,"(486, 480)",486,480,1976.015277642808,136.1349529277437
b8e7085dc-1.jpg,"(18.45, 19.475)",18.45,19.475,0.0,27435,"(300, 400)",300,400,1766.235947699375,124.08567268855862
b8f60eb7e-1.jpg,"(0.035, 0.0)",0.035,0.0,0.0,14118,"(400, 225)",400,225,373.5883140235802,174.00192441258713
b8f94e1ff-1.jpg,"(0.185, 0.0)",0.185,0.0,0.0,22097,"(299, 400)",299,400,492.7224613448815,151.2845380465959
b8fda5b3b-1.jpg,"(5.84, 8.155)",5.84,8.155,0.0,28792,"(300, 400)",300,400,1479.2434917233336,154.73899032202206
b9005c792-1.jpg,"(3.47, 0.0)",3.47,0.0,0.0,53874,"(640, 480)",640,480,409.0045909052425,179.90242327210777
b906d9b78-1.jpg,"(0.4, 0.0)",0.4,0.0,0.0,31756,"(640, 640)",640,640,30.40204822797179,82.69718000319415
b9086e44f-1.jpg,"(90.895, 0.02)",90.895,0.02,0.0,19505,"(318, 480)",318,480,1431.0672701147691,148.6439183016709
b90e6ec69-1.jpg,"(2.43, 0.0)",2.43,0.0,0.0,104709,"(640, 640)",640,640,1474.6902956456602,160.80081122215117
b912b1114-1.jpg,"(0.01, 56.295)",0.01,56.295,0.0,10279,"(400, 242)",400,242,310.95579545187746,148.77407132024632
b91ac808b-1.jpg,"(35.49, 0.0)",35.49,0.0,0.0,39666,"(640, 426)",640,426,489.70395536462115,98.90110873758356
b921bfb80-1.jpg,"(0.0, 31.575)",0.0,31.575,0.0,50212,"(640, 477)",640,477,1109.8911491090146,162.09331768173988
b92781dca-1.jpg,"(0.6699999999999999, 3.015)",0.6699999999999999,3.015,0.0,18391,"(400, 299)",400,299,314.2800127732772,115.56262694867944
b9314a12d-1.jpg,"(12.24, 0.0)",12.24,0.0,0.0,45820,"(640, 480)",640,480,156.92706028645833,113.60181683068365
b93203aa7-1.jpg,"(0.085, 8.765)",0.085,8.765,0.0,20583,"(270, 480)",270,480,315.20787305288826,157.1486078823261
b932b3915-1.jpg,"(0.0, 16.11)",0.0,16.11,0.0,21302,"(400, 300)",400,300,350.645274234375,166.59581724518506
b93a2c373-1.jpg,"(4.495, 3.8099999999999996)",4.495,3.8099999999999996,0.0,80030,"(640, 480)",640,480,2920.800596103923,174.94990850168062
b93abca0b-1.jpg,"(0.0, 0.0)",0.0,0.0,0.0,12629,"(300, 400)",300,400,52.84299031555555,173.81836650611635
b9405015b-1.jpg,"(20.450000000000003, 13.504999999999999)",20.450000000000003,13.504999999999999,0.0,28302,"(400, 299)",400,299,1985.9593757114017,170.33466055611572
b940cf8b8-1.jpg,"(0.0, 22.255)",0.0,22.255,0.0,18368,"(271, 480)",271,480,225.16863069357026,111.94598714635546
b9429dc85-1.jpg,"(0.0, 0.0)",0.0,0.0,0.0,31983,"(640, 480)",640,480,38.54373019611571,134.5842903196366
b94b99757-1.jpg,"(1.175, 0.0)",1.175,0.0,0.0,59090,"(639, 310)",639,310,4721.913390271228,162.25731779542372
b94ddd6a9-1.jpg,"(0.0, 0.0)",0.0,0.0,0.0,33801,"(360, 480)",360,480,917.0591981705194,50.88050747605923
b9568ee6f-1.jpg,"(46.625, 2.34)",46.625,2.34,0.0,32990,"(400, 400)",400,400,1676.24186659,105.25469937857481
b9590d4de-1.jpg,"(0.44, 0.0)",0.44,0.0,0.0,12301,"(300, 400)",300,400,82.345467299375,161.06687990608327
b95928aef-1.jpg,"(3.785, 0.1)",3.785,0.1,0.0,26137,"(360, 480)",360,480,293.5509421248071,161.13997007223233
b95d067a2-1.jpg,"(-1.0, -1.0)",-1.0,-1.0,0.0,12606,"(400, 300)",400,300,299.54789978222226,45.31664920792462
b968b85c1-1.jpg,"(0.24, 0.0)",0.24,0.0,0.0,69597,"(640, 640)",640,640,489.6674443525076,165.81602884159747
b96b7da59-1.jpg,"(9.2, 0.0)",9.2,0.0,0.0,11858,"(299, 400)",299,400,43.60083359665998,115.98519092937855
b96d69dc8-1.jpg,"(0.0, 0.0)",0.0,0.0,0.0,15079,"(300, 400)",300,400,118.24070558326389,111.52629969623847
b96e5f6a6-1.jpg,"(2.965, 1.21)",2.965,1.21,0.0,15749,"(400, 300)",400,300,222.57921819659722,162.85915525353667
b97569bc9-1.jpg,"(0.36500000000000005, 0.0)",0.36500000000000005,0.0,0.0,13159,"(400, 225)",400,225,375.80439215999996,182.99427798713066
b97efdcee-1.jpg,"(12.475000000000001, 0.0)",12.475000000000001,0.0,0.0,33306,"(640, 480)",640,480,154.95224944521587,175.78392980670475
b98316a91-1.jpg,"(0.685, 0.0)",0.685,0.0,0.0,12290,"(240, 400)",240,400,145.29924136707902,152.52753287623005
b984a461b-1.jpg,"(1.955, 2.72)",1.955,2.72,0.0,14530,"(400, 300)",400,300,188.6345832863889,158.07986165498278
b98512188-1.jpg,"(2.48, 0.0)",2.48,0.0,0.0,15718,"(400, 265)",400,265,164.01363787815947,94.18309057834915
b985b4ff9-1.jpg,"(0.0, 0.0)",0.0,0.0,0.0,43559,"(360, 480)",360,480,2664.1960843278466,64.94253117411397
b98610e10-1.jpg,"(20.384999999999998, 0.0)",20.384999999999998,0.0,0.0,21518,"(300, 400)",300,400,534.1991641066667,177.28636157674768
b988d6443-1.jpg,"(0.0, 0.0)",0.0,0.0,0.0,25237,"(360, 480)",360,480,181.7175950544611,44.87715478582151
b9893e2fb-1.jpg,"(0.0, 10.88)",0.0,10.88,0.0,14391,"(400, 300)",400,300,132.5575113715972,90.57860804049503
b99186353-1.jpg,"(37.195, 0.0)",37.195,0.0,0.0,32003,"(300, 400)",300,400,3329.9530169822224,134.71547333700462
b991a694f-1.jpg,"(4.61, 0.0)",4.61,0.0,0.0,29818,"(640, 480)",640,480,52.10345300927692,103.27858081072034
b99644a34-1.jpg,"(0.19, 5.78)",0.19,5.78,0.0,34334,"(360, 480)",360,480,787.1742129146037,146.410240799855
b99d5d532-1.jpg,"(4.29, 0.0)",4.29,0.0,0.0,30954,"(267, 480)",267,480,1781.6377404224331,137.6296141375737
b9aead110-1.jpg,"(0.0, 29.4)",0.0,29.4,0.0,20972,"(300, 400)",300,400,626.3301123082639,87.15764663270308
b9bf3b7ed-1.jpg,"(68.02000000000001, 0.0)",68.02000000000001,0.0,0.0,18160,"(400, 300)",400,300,320.7028812222223,138.81669217765597
b9c0de515-1.jpg,"(1.96, 28.595000000000002)",1.96,28.595000000000002,0.0,39470,"(640, 360)",640,360,431.89772682154154,179.3807159020467
b9cb2f0fd-1.jpg,"(0.0, 0.44)",0.0,0.44,0.0,38024,"(357, 478)",357,478,1181.6180512363933,97.06593393129236
b9d0281a1-1.jpg,"(0.0, 3.505)",0.0,3.505,0.0,18454,"(400, 300)",400,300,107.01865802159722,92.925526082929
b9d28a286-1.jpg,"(3.11, 0.0)",3.11,0.0,0.0,62397,"(640, 480)",640,480,1171.3598448752407,150.77994443423475
b9d49b198-1.jpg,"(0.0, 8.32)",0.0,8.32,0.0,17051,"(400, 300)",400,300,183.73793044333328,83.81288372220814
b9d6b1488-1.jpg,"(26.950000000000003, 0.0)",26.950000000000003,0.0,0.0,27634,"(299, 400)",299,400,1786.0165730179194,79.91639533460564
b9da26f0f-1.jpg,"(11.865, 2.36)",11.865,2.36,0.0,38400,"(360, 480)",360,480,2494.0443427838527,136.31416657777726
b9dd5cfcf-1.jpg,"(1.805, 8.785)",1.805,8.785,0.0,19919,"(266, 400)",266,400,1333.1189289811994,94.29381220846265
b9e27a268-1.jpg,"(0.47, 0.085)",0.47,0.085,0.0,25212,"(640, 480)",640,480,221.1602083231184,108.56735346245762
b9e604ca1-1.jpg,"(0.175, 0.055)",0.175,0.055,0.0,13370,"(225, 399)",225,399,232.78198774711464,132.8197714782959
b9f58834b-1.jpg,"(32.54, 47.37)",32.54,47.37,0.0,44450,"(480, 480)",480,480,2057.7516371093748,175.32727492683657
b9f8cf52a-1.jpg,"(50.605000000000004, 0.0)",50.605000000000004,0.0,0.0,15256,"(400, 300)",400,300,170.2371649863889,108.55846427544998
b9f90bdfe-1.jpg,"(13.355, 0.455)",13.355,0.455,0.0,21129,"(400, 300)",400,300,481.4953320788889,172.73159181711375
b9fa9ce00-1.jpg,"(5.210000000000001, 8.255)",5.210000000000001,8.255,0.0,45652,"(360, 480)",360,480,3159.2040904694727,119.13559810833264
ba021efa9-1.jpg,"(0.51, 0.0)",0.51,0.0,0.0,24098,"(400, 300)",400,300,473.5143375549306,84.10970869098107
ba030cdba-1.jpg,"(18.55, 11.989999999999998)",18.55,11.989999999999998,0.0,36623,"(291, 400)",291,400,3659.099419925293,127.06031834084487
ba04f3e21-1.jpg,"(13.950000000000001, 2.925)",13.950000000000001,2.925,0.0,18793,"(400, 299)",400,299,1097.9565460185008,131.30073251011456
ba13c272f-1.jpg,"(0.585, 4.22)",0.585,4.22,0.0,31094,"(360, 480)",360,480,894.6232015694325,122.67736676266446
ba16888d7-1.jpg,"(0.245, 17.51)",0.245,17.51,0.0,14886,"(400, 300)",400,300,177.45986245659722,170.52559071296878
ba16e7f4b-1.jpg,"(2.1799999999999997, 7.635)",2.1799999999999997,7.635,0.0,27582,"(360, 480)",360,480,1236.73625504353,168.8593987694119
ba20d5a08-1.jpg,"(4.97, 26.715)",4.97,26.715,0.0,77117,"(640, 640)",640,640,1243.0058235008182,146.6058718460103
ba2904fd9-1.jpg,"(28.525, 0.0)",28.525,0.0,0.0,13550,"(400, 300)",400,300,364.83189177159727,139.43944036762093
ba2d4e877-1.jpg,"(32.085, 0.0)",32.085,0.0,0.0,13824,"(267, 400)",267,400,285.79363283246715,185.48497330376574
ba311fc1a-1.jpg,"(0.38, 2.04)",0.38,2.04,0.0,23370,"(270, 480)",270,480,577.4469204531869,152.24498270602078
ba392c802-1.jpg,"(41.635, 12.36)",41.635,12.36,0.0,89223,"(640, 480)",640,480,4069.065508307521,104.02186948173542
ba3ee71f8-1.jpg,"(24.58, 1.385)",24.58,1.385,0.0,26693,"(400, 300)",400,300,836.076330163264,116.38993848444814
ba42b457d-1.jpg,"(20.07, 2.6100000000000003)",20.07,2.6100000000000003,0.0,22440,"(320, 480)",320,480,1052.1508439127606,154.22442581202273
ba433a9d3-1.jpg,"(22.185, 0.0)",22.185,0.0,0.0,10838,"(225, 400)",225,400,343.7944953055556,170.94660132642898
ba4811f35-1.jpg,"(0.1, 4.745)",0.1,4.745,0.0,16372,"(327, 360)",327,360,891.6827043489917,156.1687887286817
ba4f42314-1.jpg,"(0.08, 0.0)",0.08,0.0,0.0,24371,"(360, 480)",360,480,726.1384217291184,153.48678884651503
ba54e88a9-1.jpg,"(13.21, 16.53)",13.21,16.53,0.0,80554,"(640, 480)",640,480,3464.2977925368305,163.31540216605674
ba5526238-1.jpg,"(0.0, 0.255)",0.0,0.255,0.0,24410,"(400, 300)",400,300,897.3166052027083,176.55698614095317
ba580074c-1.jpg,"(40.31, 0.0)",40.31,0.0,0.0,9626,"(399, 225)",399,225,85.00539976495277,167.06847021984183
ba58bb1a4-1.jpg,"(0.09, 7.180000000000001)",0.09,7.180000000000001,0.0,43325,"(640, 480)",640,480,207.35533523304198,94.9855597500895
ba654b229-1.jpg,"(25.6, 16.58)",25.6,16.58,0.0,43009,"(640, 480)",640,480,342.2061587066226,159.69025980197526
ba66a7a82-1.jpg,"(0.0, 0.0)",0.0,0.0,0.0,52008,"(640, 480)",640,480,407.6087386446529,138.97687915219754
ba6ea2d18-1.jpg,"(43.004999999999995, 0.0)",43.004999999999995,0.0,0.0,20840,"(282, 302)",282,302,2858.764099652659,146.57235860554957
ba6fee44e-1.jpg,"(35.135, 0.0)",35.135,0.0,0.0,33521,"(480, 480)",480,480,503.2492144014147,111.23409776228524
ba72b4212-1.jpg,"(0.515, 0.49)",0.515,0.49,0.0,27005,"(275, 480)",275,480,856.9705835700183,150.29202521146118
ba77d1df1-1.jpg,"(0.73, 0.0)",0.73,0.0,0.0,13236,"(266, 400)",266,400,164.3470802161654,164.74743363246418
ba79cfddf-1.jpg,"(29.42, 0.04)",29.42,0.04,0.0,18356,"(400, 225)",400,225,547.6341428680248,136.87994331051044
ba7adcbe5-1.jpg,"(13.170000000000002, 24.765)",13.170000000000002,24.765,0.0,43381,"(400, 300)",400,300,3404.080621688264,156.8841122421021
ba7ade913-1.jpg,"(1.4, 15.955)",1.4,15.955,0.0,30554,"(400, 400)",400,400,1161.0259777577737,148.84192757298243
ba7ae0448-1.jpg,"(0.18, 0.0)",0.18,0.0,0.0,13002,"(399, 269)",399,269,167.2614566527215,167.36423265637984
ba7b8cac2-1.jpg,"(6.48, 0.0)",6.48,0.0,0.0,19902,"(360, 480)",360,480,128.9953191012075,63.67819214471584
ba7d1a755-1.jpg,"(1.2, 0.21999999999999997)",1.2,0.21999999999999997,0.0,31403,"(270, 480)",270,480,2464.838416818844,178.23861353398144
ba804d3fa-1.jpg,"(0.19, 0.0)",0.19,0.0,0.0,36904,"(350, 479)",350,479,1633.28604938786,95.3387973444719
ba8d53f1e-1.jpg,"(30.275, 0.0)",30.275,0.0,0.0,33634,"(326, 480)",326,480,602.6930725422483,78.40928165597636
baa309426-1.jpg,"(19.735, 0.0)",19.735,0.0,0.0,34085,"(420, 480)",420,480,827.987586991346,120.99868258781832
baa4b862f-1.jpg,"(0.36, 3.88)",0.36,3.88,0.0,25126,"(400, 300)",400,300,912.7437230049308,130.5551840358999
bab19cc57-1.jpg,"(9.004999999999999, 0.0)",9.004999999999999,0.0,0.0,24048,"(360, 480)",360,480,306.70029205645443,162.9644947585279
babf0f6cd-1.jpg,"(0.0, 0.0)",0.0,0.0,0.0,33053,"(640, 360)",640,360,362.7284615824381,146.5766148683902
bac34e381-1.jpg,"(0.13, 0.0)",0.13,0.0,0.0,54121,"(480, 384)",480,384,4337.504490078554,125.76746874103821
bac8c1a73-1.jpg,"(64.83500000000001, 0.62)",64.83500000000001,0.62,0.0,31225,"(270, 480)",270,480,3865.0596339758013,137.69111307829962
bad270818-1.jpg,"(1.6549999999999998, 13.475)",1.6549999999999998,13.475,0.0,13789,"(203, 360)",203,360,903.3099593670208,107.51465944959905
bad338993-1.jpg,"(0.0, 0.095)",0.0,0.095,0.0,9319,"(400, 300)",400,300,101.86468206770833,101.33923310648827
bad8f7276-1.jpg,"(5.395, 0.45)",5.395,0.45,0.0,25856,"(400, 225)",400,225,5119.244686469136,117.12983584845708
badeec277-1.jpg,"(0.305, 0.0)",0.305,0.0,0.0,21420,"(400, 300)",400,300,584.1119271197222,145.0009050740186
baefc2985-1.jpg,"(2.27, 52.8)",2.27,52.8,0.0,31699,"(400, 300)",400,300,5570.218684659722,128.9187487172885
baf49463a-1.jpg,"(25.225, 12.13)",25.225,12.13,0.0,110223,"(640, 617)",640,617,4702.243219689431,169.3532798987604
baf543aa6-1.jpg,"(4.9399999999999995, 0.0)",4.9399999999999995,0.0,0.0,15944,"(300, 400)",300,400,328.4035283775,172.36724906920358
baf60f1bb-1.jpg,"(0.0, 0.15)",0.0,0.15,0.0,7772,"(303, 280)",303,280,419.134686185089,135.13162359357563
baf7a42fd-1.jpg,"(6.1450000000000005, 1.475)",6.1450000000000005,1.475,0.0,67699,"(640, 640)",640,640,908.4406973499714,67.91356551813591
baf95d8dd-1.jpg,"(7.42, 0.0)",7.42,0.0,0.0,29330,"(640, 480)",640,480,102.90396710025999,135.2334412022649
bafa8c847-1.jpg,"(0.0, 50.515)",0.0,50.515,0.0,19216,"(400, 300)",400,300,332.0145755863889,165.63111278282724
bb051be7c-1.jpg,"(18.73, 0.0)",18.73,0.0,0.0,32269,"(360, 480)",360,480,459.1793414587619,153.27641214841606
bb0dddcf2-1.jpg,"(0.03, 0.0)",0.03,0.0,0.0,13216,"(260, 400)",260,400,168.92615946597635,62.086948246826665
bb15b64ea-1.jpg,"(1.4300000000000002, 0.0)",1.4300000000000002,0.0,0.0,24354,"(400, 300)",400,300,1168.2221990815972,171.52852883798425
bb16182f7-1.jpg,"(3.05, 0.14)",3.05,0.14,0.0,47960,"(270, 480)",270,480,8466.617152110959,166.23980568312894
bb170fd98-1.jpg,"(0.62, 0.13)",0.62,0.13,0.0,20076,"(300, 400)",300,400,500.5425722499306,153.30681996094677
bb1775dbe-1.jpg,"(3.825, 1.48)",3.825,1.48,0.0,19112,"(360, 480)",360,480,202.90088504744162,164.66427250990998
bb19c3013-1.jpg,"(0.0, 7.875)",0.0,7.875,0.0,28561,"(400, 300)",400,300,1453.3367190110419,155.0729832967823
bb2808ff8-1.jpg,"(24.48, 0.0)",24.48,0.0,0.0,16303,"(399, 300)",399,300,393.6850243126614,151.95862587871355
bb2a14bd0-1.jpg,"(4.685, 0.0)",4.685,0.0,0.0,19378,"(352, 264)",352,264,553.6379834142186,117.7139164800334
bb2a61d2b-1.jpg,"(0.255, 0.0)",0.255,0.0,0.0,30191,"(270, 360)",270,360,5027.507046664529,177.3275867784882
bb2c896c5-1.jpg,"(16.945, 2.94)",16.945,2.94,0.0,24640,"(298, 400)",298,400,968.3501060174654,78.87569303666913
bb2cbdb23-1.jpg,"(18.884999999999998, 0.0)",18.884999999999998,0.0,0.0,17092,"(225, 400)",225,400,1426.1143976646915,118.057054337743
bb2e480f4-1.jpg,"(8.435, 0.0)",8.435,0.0,0.0,33778,"(360, 480)",360,480,2304.6113249895175,111.18269889194984
bb32a589b-1.jpg,"(0.58, 0.0)",0.58,0.0,0.0,18106,"(400, 300)",400,300,222.83587984888888,58.01059805318525
bb43b6a0d-1.jpg,"(24.825000000000003, 0.0)",24.825000000000003,0.0,0.0,34270,"(640, 427)",640,427,392.80672351709507,84.30523534151556
