"","PetID","cluster"
"12064","a99968c35",3
"12065","85d242c14",6
"12066","647284f19",3
"12067","fc948a166",3
"12068","ddfea1140",4
"12069","1eeb4ea81",7
"12070","605d07d33",6
"12071","113926f03",4
"12072","fad223ef5",4
"12073","968c82e07",2
"12074","bb61d1c46",6
"12075","2e12f4152",5
"12076","f5c803412",6
"12077","79db05f63",4
"12078","18bc7bf4d",6
"12079","771156bfd",3
"12080","82563b26e",3
"12081","d6bd8b0f6",5
"12082","b4835265a",5
"12083","0e7ca23c9",3
"12084","ba392c802",4
"12085","631a6a27e",4
"12086","9252b5dc8",4
"12087","0597b1859",6
"12088","fe86005a1",3
"12089","5906e36c5",6
"12090","b5475edf9",3
"12091","bf22b5a35",3
"12092","da1e7c53d",2
"12093","4f10d4a75",2
"12094","d96987111",4
"12095","f87c02978",4
"12096","a4de6ea51",6
"12097","c33220375",3
"12098","fe3d33ae1",3
"12099","a02551367",3
"12100","d181cbafa",6
"12101","2209979e1",4
"12102","de43c6ce5",6
"12103","9197674f9",6
"12104","adc51c1a7",5
"12105","5ffd4e822",6
"12106","4133ec13c",5
"12107","d73e917de",3
"12108","acf573d1c",3
"12109","5adb4e661",6
"12110","39adf62b4",4
"12111","477d22816",6
"12112","aca9ddee7",4
"12113","08710204e",3
"12114","f557e9262",4
"12115","c9206bc13",4
"12116","169fc07e1",2
"12117","d6335be38",6
"12118","18e41c818",6
"12119","25e0e0edf",2
"12120","ed5c2d9dd",3
"12121","1c3f75c04",3
"12122","c3b89c2e8",4
"12123","07a3f2bd1",4
"12124","4b0662306",4
"12125","8bc346340",4
"12126","74f16e441",4
"12127","e808828dc",2
"12128","ed5b8276f",4
"12129","dcb42ee1e",3
"12130","148686ce8",3
"12131","82a97cd8d",3
"12132","cfd57abde",6
"12133","cd2fd9be8",2
"12134","81c4d25d6",6
"12135","bfe061b7e",4
"12136","8da3d6fc5",6
"12137","885c668e4",3
"12138","c13da6b92",6
"12139","67ba0fe06",3
"12140","a29dba165",6
"12141","db61b1f31",4
"12142","8dfe71419",4
"12143","3c778df64",4
"12144","ace3a3299",3
"12145","530b7bcec",1
"12146","3f0c30d12",4
"12147","865619d53",3
"12148","1bea097f1",3
"12149","7c542e43e",3
"12150","c55e9baaf",6
"12151","22d381889",3
"12152","3268dcfd0",4
"12153","5a299988c",4
"12154","c8be7beff",4
"12155","57abbd25f",4
"12156","27830acaa",3
"12157","3fbc3fa12",3
"12158","9e5011264",3
"12159","e9dbf1095",4
"12160","a7df878ea",6
"12161","e08c4940e",6
"12162","c09a67b3a",3
"12163","f43a68579",3
"12164","d26ebd584",4
"12165","1883fea05",3
"12166","136f22028",3
"12167","c670993fc",5
"12168","f81264ec6",4
"12169","141a53bee",3
"12170","717b573f8",4
"12171","b543331f4",4
"12172","82530d72e",6
"12173","600049d8e",3
"12174","54e7cfcc5",6
"12175","5ecd80dba",4
"12176","1250404cf",2
"12177","7f434b444",4
"12178","ea9d28227",4
"12179","9f0635623",7
"12180","dd065921b",6
"12181","3b5a8db4f",3
"12182","07227963b",6
"12183","dd056b65a",7
"12184","45cb60190",3
"12185","035992662",3
"12186","bf42a225d",4
"12187","e0cbab08b",3
"12188","5ac0ddea0",3
"12189","86f4297b4",6
"12190","35bbdb5fd",4
"12191","169e5aef1",4
"12192","76042f693",5
"12193","807ba246d",7
"12194","b7c0b9180",2
"12195","fcdfc6cdd",4
"12196","765bd139e",6
"12197","a342f6a85",4
"12198","bb817b755",2
"12199","7117385a0",3
"12200","02387e247",4
"12201","e56dc823a",6
"12202","fee5e43b2",4
"12203","2bd8e5830",2
"12204","672e80119",6
"12205","458e8f61c",5
"12206","22a0baf52",4
"12207","98231df17",3
"12208","4bb09fefb",3
"12209","0bd394ec8",3
"12210","2bf49ebb9",3
"12211","7697109cd",2
"12212","bcd23d8c3",3
"12213","982ffd67f",6
"12214","41be30895",2
"12215","58ee93558",5
"12216","f28c8090d",3
"12217","133234595",3
"12218","2485efd0a",3
"12219","a21f5e84b",6
"12220","bf6cde86f",4
"12221","4fdebca57",3
"12222","9ca31b395",6
"12223","46e25aa2b",3
"12224","b8c1f4d0a",6
"12225","d1f4e3174",4
"12226","58a414b45",3
"12227","75642f3e5",6
"12228","b5b7de4bd",3
"12229","86d20d7e4",3
"12230","39444f259",5
"12231","1d867b8ee",3
"12232","0a2073b86",4
"12233","b991a694f",6
"12234","2fbf2cb7c",3
"12235","638a1f488",6
"12236","bd0a144b0",3
"12237","a009a2f0f",2
"12238","812ec1ab5",3
"12239","76b818bdb",2
"12240","2463e0981",3
"12241","863262193",2
"12242","9eca51592",3
"12243","473280639",5
"12244","f665c5189",6
"12245","b03983a09",6
"12246","0434520ef",6
"12247","cf74891fd",6
"12248","a22cc0413",3
"12249","f5fb430f1",4
"12250","edac3b595",3
"12251","6a633ab6c",5
"12252","1a5e5d34c",6
"12253","d8e2f840e",3
"12254","24bbd04ce",6
"12255","f47679843",3
"12256","4d76c16ab",6
"12257","08dfce1e7",4
"12258","142da3f69",4
"12259","11db3b853",4
"12260","267162afd",5
"12261","88487194e",2
"12262","e0d71d1af",3
"12263","f026fa4b5",7
"12264","43c661026",1
"12265","a1b34954b",6
"12266","e7b201da2",2
"12267","52c15bfee",4
"12268","e6335223e",2
"12269","d92c5c2df",5
"12270","8e3b1dcd1",3
"12271","1ef39cee1",5
"12272","f3ac0a96b",2
"12273","5c48b210e",3
"12274","96ad2141c",3
"12275","a61da96ad",3
"12276","0f38033e1",6
"12277","77035285f",2
"12278","16d4039e7",5
"12279","8b85a3893",6
"12280","5074cf806",3
"12281","49fcc3da1",6
"12282","88b60278f",5
"12283","0d784a800",4
"12284","f6b229568",3
"12285","c4277da90",5
"12286","58e8cb9e1",4
"12287","1eb9e12e8",4
"12288","7dd780fe8",4
"12289","d8de3a329",4
"12290","898ad5d4c",4
"12291","8c7b2f093",3
"12292","a978a37e7",6
"12293","f819c7b65",3
"12294","6e5f03ddf",3
"12295","6b94af372",6
"12296","d52f229d1",3
"12297","003dd2e26",4
"12298","7f40cce5f",6
"12299","b99644a34",3
"12300","6c4af5f08",3
"12301","2352b7f0e",2
"12302","bf8aa8f96",3
"12303","11e6c4d80",3
"12304","2cf9de0a6",3
"12305","dafa3b086",4
"12306","f2ac99dfe",3
"12307","e3a680ce0",3
"12308","fb442ee5e",3
"12309","0045ed62a",4
"12310","618f4931a",3
"12311","43b5d3f4d",4
"12312","2d441a71b",3
"12313","da7fe1120",6
"12314","d4b5c41ac",3
"12315","8daa38a67",3
"12316","730a09014",4
"12317","ddd632a5f",3
"12318","88a5b8318",3
"12319","3ebe9f7af",2
"12320","21bebd773",6
"12321","bc9036716",4
"12322","8d1640f3e",4
"12323","7ac41d8ae",3
"12324","08ee62d43",3
"12325","8e7c16add",3
"12326","363e8df66",5
"12327","64cf73826",3
"12328","e833d08bb",4
"12329","1377d2c0e",6
"12330","943611bd0",6
"12331","cb5ecf136",4
"12332","1e5b2baa8",6
"12333","353187b3d",4
"12334","fa1608a29",7
"12335","dd42b35eb",4
"12336","d18218a56",3
"12337","fb82bfecd",3
"12338","ed2fc6f4f",3
"12339","f3b29563b",4
"12340","01dd8880a",5
"12341","b7f781c99",4
"12342","a62fcea51",6
"12343","1b3dcf712",4
"12344","fe22cc3da",3
"12345","9ff4a6c4f",5
"12346","d0aa84916",3
"12347","f454ac205",3
"12348","cefba5d32",4
"12349","b62fc7bde",6
"12350","64f06dc3b",2
"12351","c91bfb2a1",4
"12352","774de959c",4
"12353","a479a1a6a",3
"12354","1f470d9f4",5
"12355","3c155e05c",3
"12356","6408ec0f7",3
"12357","732b578ff",3
"12358","ad937498b",6
"12359","b89c365c3",3
"12360","40276ec6a",6
"12361","8044a4f7e",4
"12362","5d822305a",2
"12363","451d17b57",4
"12364","9d137bf2e",6
"12365","b5b6b9398",3
"12366","be9c5d746",5
"12367","1b231e001",2
"12368","dfedc8f77",6
"12369","1afdc26fa",7
"12370","e37ad2cc2",3
"12371","a5a71bc27",6
"12372","fe4b30cfb",2
"12373","4199f1957",2
"12374","c81a8045f",6
"12375","9cda44cdf",5
"12376","bda06474b",2
"12377","874e2a3fd",6
"12378","c0b75d155",2
"12379","e1c5d6ba9",4
"12380","5c150efc9",6
"12381","806bcf604",3
"12382","30506e8c1",3
"12383","c0a0a48a0",3
"12384","6b6d2c65f",3
"12385","bd8f94a94",3
"12386","a516d6ea0",5
"12387","cc0d4cec3",3
"12388","ae30d5690",3
"12389","b596f518f",3
"12390","6fc17b073",6
"12391","3c29e8689",2
"12392","bd7b805ba",3
"12393","58711512b",6
"12394","8b9c38ed2",6
"12395","102ed9019",2
"12396","aaca75307",4
"12397","bd70d885d",4
"12398","a76510109",2
"12399","c38afccab",3
"12400","f5e706014",7
"12401","276ce7f3a",6
"12402","ac384792b",6
"12403","be579e6ed",1
"12404","d0bf2b3bf",3
"12405","805461ad6",4
"12406","d867c4016",3
"12407","e9a854207",3
"12408","005afe792",5
"12409","0f2879b04",4
"12410","774289137",3
"12411","42b4b0024",3
"12412","5b1528841",4
"12413","a144cca8c",6
"12414","ecafbb542",6
"12415","4033fee1a",3
"12416","838934661",3
"12417","5f1896e5d",6
"12418","ee6601d0b",6
"12419","79d56bb63",4
"12420","156da1714",6
"12421","8368a0a44",4
"12422","95bf103d8",4
"12423","45858d482",3
"12424","507db6e4f",2
"12425","924373704",5
"12426","fb217af6b",3
"12427","71eac2c5e",6
"12428","4263cc9ed",6
"12429","b516f3b82",4
"12430","2b0298091",3
"12431","0910c13a3",5
"12432","2d70f6a57",3
"12433","5d3ee6378",2
"12434","42a28c241",3
"12435","982c6aa5b",4
"12436","a86bbc71f",2
"12437","5962cfdd9",3
"12438","a7c7ede79",4
"12439","f4d945501",7
"12440","43e4cb788",3
"12441","28c4588e5",7
"12442","bdfe6125d",3
"12443","4e8ae40c0",6
"12444","f022849c2",3
"12445","a46ad5cc3",4
"12446","ddb95945a",7
"12447","453125325",7
"12448","7867f152c",6
"12449","5c92de3f6",5
"12450","41175dcb5",4
"12451","c9a4f831b",3
"12452","7aa0bcef5",4
"12453","e24b153bb",6
"12454","edf74226c",4
"12455","99b263dea",3
"12456","454607f26",3
"12457","b1e8c0afc",4
"12458","30669fef4",6
"12459","3cf06742b",3
"12460","e9d8c098c",6
"12461","059baa037",3
"12462","888c22eb5",5
"12463","9d0406864",4
"12464","d3a92c453",4
"12465","0490c8df1",3
"12466","4482a8d57",4
"12467","bbff91dd9",4
"12468","429019089",4
"12469","f0a4b28f6",3
"12470","56937e269",3
"12471","bc4b95345",6
"12472","5776e3791",6
"12473","8cd149470",6
"12474","553752e54",6
"12475","08767d88e",6
"12476","076ec7e18",3
"12477","fed799a78",6
"12478","426bb5e4c",4
"12479","f08b9d3c3",4
"12480","4999e2693",4
"12481","ca74b17a9",3
"12482","71deb8267",3
"12483","13fcf57ff",5
"12484","f80157011",4
"12485","d412201f6",6
"12486","2898238f2",3
"12487","a5ec4df1d",2
"12488","a6416e28a",6
"12489","03cdd9324",3
"12490","f6510f0c2",6
"12491","23d784a8a",4
"12492","8f639ea65",5
"12493","766c2cd92",3
"12494","2d725d001",4
"12495","6ee8964b0",3
"12496","563eaa005",2
"12497","453cf6271",5
"12498","d2ba9bbf1",3
"12499","c6f877dda",3
"12500","91e663cd2",4
"12501","33f28ad35",3
"12502","80a2e14af",6
"12503","0e736f310",4
"12504","f5768c4e2",4
"12505","2f3bed708",6
"12506","1d4940497",3
"12507","96353db69",4
"12508","2288c4fc6",3
"12509","3a8f89229",4
"12510","5678616cc",5
"12511","3f03da51e",5
"12512","a4550efe5",4
"12513","08048fee2",4
"12514","e77b5a78f",3
"12515","6e1ba1796",6
"12516","a6f768f75",3
"12517","9e172ab13",4
"12518","92d4c1513",6
"12519","e67f4856d",4
"12520","27b708edc",5
"12521","a3e73475f",3
"12522","93219ad95",4
"12523","13426c720",5
"12524","80b25cc78",1
"12525","b207cf9ea",3
"12526","8a0cfdd56",3
"12527","686b90dfc",7
"12528","b188b50cd",6
"12529","36ad4a880",6
"12530","960f1a1d8",6
"12531","22a91e143",3
"12532","31144a6be",5
"12533","699ee7fa6",6
"12534","8c28914a9",3
"12535","a3449e0d0",4
"12536","3ddfb6f66",6
"12537","1f0bb9d58",6
"12538","b1988cdd5",4
"12539","309f63a00",3
"12540","beea1e1dd",3
"12541","01dc16c21",4
"12542","aba03a4c5",7
"12543","111748c15",5
"12544","e78e9736a",6
"12545","827ac9a9f",3
"12546","fe0e76ddf",3
"12547","1dc24448c",2
"12548","8390dbef8",3
"12549","94135f81c",3
"12550","2bcab4c4e",3
"12551","b790a32cf",6
"12552","a2b34e983",6
"12553","3ac0662c8",4
"12554","4450245b0",2
"12555","9df9b11b1",3
"12556","567c1ab71",6
"12557","185ea5010",4
"12558","7b84a3913",4
"12559","951556f0a",4
"12560","d9a2f1a7e",4
"12561","14631d97b",6
"12562","d0b5fece1",7
"12563","bf2f22377",6
"12564","f7b84bc3b",2
"12565","e570d64ac",4
"12566","2185647c2",3
"12567","8111f6d4a",3
"12568","ab10e0e8c",3
"12569","ef5b463d4",3
"12570","45d1d74ca",6
"12571","60e5899e2",3
"12572","5451356cb",4
"12573","884ccfdad",3
"12574","e6dc7116d",3
"12575","949fbd095",6
"12576","d94f98004",7
"12577","9d8e820b0",3
"12578","9316ce78a",6
"12579","b40a8ff86",6
"12580","d4066ef07",4
"12581","916c891aa",2
"12582","db3c2be5c",3
"12583","bb4e0ddb3",4
"12584","6e21edd32",2
"12585","de7905c9c",2
"12586","5d9a6398d",5
"12587","6fc1c066e",6
"12588","8e453a294",5
"12589","5d622bf92",6
"12590","042dfb970",6
"12591","035ff37c6",3
"12592","e6d60a265",3
"12593","0133b2a29",6
"12594","b5cb75a44",6
"12595","36dd5c626",4
"12596","0e5d845dc",5
"12597","67d786538",3
"12598","aece30836",2
"12599","b8750b910",4
"12600","73013560f",6
"12601","fc7f99ad7",3
"12602","c1653516e",4
"12603","02e51a9e2",6
"12604","459729cda",3
"12605","d34b6f762",5
"12606","74c7373bd",4
"12607","7f1bb8d32",3
"12608","75fccfb43",4
"12609","94dc821ee",2
"12610","e32467940",2
"12611","71d36d5c4",5
"12612","82f52a225",4
"12613","cb860243c",6
"12614","f08ee9831",4
"12615","fe74d6173",3
"12616","a116545f6",3
"12617","059a68bf0",5
"12618","5220e701f",6
"12619","85c65d28b",6
"12620","4d3e3a146",5
"12621","0a949618f",4
"12622","4813a0d67",7
"12623","e38f07d89",5
"12624","c5422c04b",3
"12625","ddb8bed60",6
"12626","08a71b8d1",7
"12627","d0c3c032a",3
"12628","acc81bdf5",3
"12629","f6959f1ca",6
"12630","b7f3d97f9",4
"12631","bb6276b35",3
"12632","7b9cd9253",3
"12633","a11245368",6
"12634","dad58d0a7",2
"12635","463be5788",1
"12636","8fee07184",6
"12637","3fbc4677d",6
"12638","3227c4f2e",4
"12639","c93e63352",4
"12640","1217eecab",6
"12641","89f389a59",4
"12642","f69a878a6",4
"12643","91471cf89",3
"12644","76c3b16af",3
"12645","8b84922ac",6
"12646","48dd9f35f",6
"12647","5147c0162",3
"12648","b887b2037",6
"12649","e97446c37",4
"12650","b32aa8dec",3
"12651","4d5e5ad20",3
"12652","5390fc59f",3
"12653","1ab364834",3
"12654","655eaa578",4
"12655","aef2fa931",5
"12656","10fbc9548",6
"12657","332ae5ab2",4
"12658","1bc9bf272",3
"12659","4b4bb2b0a",6
"12660","f391fc44e",6
"12661","c08403e9f",5
"12662","d687c7171",4
"12663","b7a55f716",3
"12664","3166b0f31",2
"12665","afab70239",5
"12666","fc96276a7",3
"12667","32cda3189",6
"12668","616e51d8c",3
"12669","572e98234",6
"12670","ef3fad107",6
"12671","a96856173",3
"12672","a4fe492c2",4
"12673","dad97c60d",3
"12674","9104803d9",2
"12675","81fddeac7",3
"12676","3f4e4f83f",2
"12677","20e4dbf48",2
"12678","66bf65c82",4
"12679","813658b4b",3
"12680","2c1340a91",3
"12681","965b31ba7",3
"12682","b8084fe32",3
"12683","4f6a0e54d",2
"12684","27867018b",6
"12685","4479fdc71",4
"12686","52820e80e",4
"12687","b65fd06e2",6
"12688","c0b5e6036",5
"12689","300c91d3a",4
"12690","b94b99757",3
"12691","c67aca639",4
"12692","71ec53012",4
"12693","9d71eb546",6
"12694","3f169c299",5
"12695","a3853c992",6
"12696","3cb155233",6
"12697","e47aeed72",6
"12698","36e1415c8",4
"12699","02401db5e",4
"12700","dfe361097",5
"12701","d31e4c6c8",6
"12702","f4ab04385",7
"12703","3f3962d65",2
"12704","4747bead4",3
"12705","4cc49be2a",4
"12706","91736f444",4
"12707","104d9b198",4
"12708","64ea72fca",3
"12709","029641a1a",6
"12710","ee24b09bb",6
"12711","fd7f76b49",2
"12712","ba6fee44e",2
"12713","58a79a8a1",5
"12714","453750088",4
"12715","6d1c4a5d5",4
"12716","3913a43f9",4
"12717","38abad64b",6
"12718","b3fa60bc7",4
"12719","6c04edd3c",3
"12720","aa32ec730",6
"12721","75fa09239",3
"12722","cecb3b8ef",3
"12723","4bdbeb107",7
"12724","9141b7803",6
"12725","7f33563b9",4
"12726","04260adf8",3
"12727","470e49e41",6
"12728","1894ab073",5
"12729","61da44459",4
"12730","c787ee619",4
"12731","68f6eb073",3
"12732","ee4cb45ea",6
"12733","1084ba1bd",5
"12734","35dcf4794",3
"12735","ea9ad03dc",3
"12736","cc081896e",5
"12737","346c5abcd",2
"12738","9a1be07d5",7
"12739","2ccf25b91",4
"12740","8648922dd",3
"12741","7dc33902f",3
"12742","1c16e813b",2
"12743","c60193e34",4
"12744","efe27171b",4
"12745","c4d225c88",4
"12746","423c5b45f",4
"12747","f42161740",5
"12748","40f17b3a1",4
"12749","d3dd7e6a7",3
"12750","081c0a12d",4
"12751","369da3ef0",3
"12752","eb30d51aa",3
"12753","f31cebfd0",2
"12754","a5767a3da",3
"12755","3aa13a0b0",5
"12756","ed390241b",6
"12757","6094997dd",3
"12758","40d7cb083",4
"12759","4a762f7ab",4
"12760","ff9ce365b",3
"12761","f000f169a",3
"12762","1ba29c00b",4
"12763","67578d32f",4
"12764","05d10428c",3
"12765","86c131c22",4
"12766","211b0aa56",4
"12767","a118d66aa",3
"12768","0a7798d2b",5
"12769","997653f86",4
"12770","d59322d58",6
"12771","8a90cfe39",6
"12772","ac31057e6",4
"12773","baf543aa6",4
"12774","a25a5ad9e",6
"12775","aaeb4781c",7
"12776","14084c784",2
"12777","3fcf1b40a",4
"12778","4eb30abb2",3
"12779","e18cc7a60",5
"12780","6806f15f3",4
"12781","7aa58b134",6
"12782","c15d26817",4
"12783","a1ba2f016",4
"12784","ba580074c",3
"12785","6da1ee245",1
"12786","4931c712b",3
"12787","3fa277b19",3
"12788","ed5d95d72",6
"12789","6c71db5b5",4
"12790","a8057f0a8",3
"12791","95e92b082",4
"12792","f3c8fda0f",3
"12793","dd4b67059",3
"12794","93329ec1a",5
"12795","a7b53e5ca",3
"12796","8bf918bff",3
"12797","55cdf4eda",7
"12798","2def67952",3
"12799","25f055b91",3
"12800","5c1f1a317",4
"12801","42bec87cd",5
"12802","6e441b406",4
"12803","0fe9d0022",6
"12804","5d7c27d43",2
"12805","19af88854",5
"12806","e994888f3",6
"12807","3fd5af157",3
"12808","0f6488260",6
"12809","52a23ae9d",3
"12810","706d1c836",3
"12811","c4e1afd9e",4
"12812","b623d9449",3
"12813","d99ea593a",3
"12814","4db543276",3
"12815","bf537cdb3",2
"12816","e2aa20dbd",2
"12817","74f987b01",6
"12818","bb9e47b4a",1
"12819","927ee6390",4
"12820","b17f7a1fc",6
"12821","b31d0dd8d",6
"12822","107c30c6d",2
"12823","3122253f4",6
"12824","0833744e6",3
"12825","55ccb364d",4
"12826","c7315e345",7
"12827","92d1612f0",6
"12828","4d8bc908b",5
"12829","41c83dda8",3
"12830","7a5b854f0",3
"12831","d4b2dcfb6",3
"12832","8d39e0fa1",4
"12833","94af242ed",4
"12834","49303270e",6
"12835","9f24a0672",6
"12836","56856fe73",4
"12837","749afb385",3
"12838","b99186353",3
"12839","4ceff22c4",4
"12840","7cfeafbb2",6
"12841","9acd96273",3
"12842","737da18ba",6
"12843","4d8f211f8",3
"12844","ebb74d225",5
"12845","daad5c208",7
"12846","6846c8340",3
"12847","b2e46582a",2
"12848","65650b974",5
"12849","afc933f32",5
"12850","b4d7cbe8b",2
"12851","13d30c173",4
"12852","77d38bd16",5
"12853","44598cf69",4
"12854","cf3491020",6
"12855","a85548db7",6
"12856","36d7fc2c5",7
"12857","39fb68722",4
"12858","ada1e6f38",6
"12859","b3971f06b",4
"12860","b0084b888",5
"12861","eb7fedf92",4
"12862","e7ab271b1",1
"12863","4b31d7b1e",4
"12864","0dfd484a6",3
"12865","dffc44afc",6
"12866","b497fb8eb",5
"12867","a963b8732",3
"12868","faf64d6a6",3
"12869","75f574b0a",5
"12870","a2ec6f8a8",3
"12871","267f0065c",2
"12872","1c07c6ee5",3
"12873","21f4a6abf",2
"12874","72f891e55",3
"12875","854edf08f",6
"12876","bdffad31f",5
"12877","75135cca9",3
"12878","015da0878",4
"12879","29ca8f313",6
"12880","c9d333b09",2
"12881","f5e35ea02",3
"12882","3a93093cc",4
"12883","342400751",4
"12884","b0d54f76e",6
"12885","97ce22dae",2
"12886","0ea337520",2
"12887","209dab64b",3
"12888","2e1fcc8c4",3
"12889","8039a31ae",4
"12890","5208915a3",6
"12891","88b4f478e",2
"12892","abfcb22bc",4
"12893","5b554c6e3",6
"12894","390e0a648",3
"12895","bed5b657b",3
"12896","c2bb6a3be",4
"12897","399856928",3
"12898","30254b35d",3
"12899","6dcb51c02",6
"12900","ea02306b2",5
"12901","b5f9a9c4a",4
"12902","8ad959e57",3
"12903","a4faccedb",5
"12904","2c46efe8f",4
"12905","f600368fb",2
"12906","a6cbd39c2",1
"12907","f3c7e1bf4",3
"12908","f45986630",6
"12909","a906ff5f5",6
"12910","979710375",3
"12911","b100db162",3
"12912","bdc5ffaba",3
"12913","47caf7ad1",2
"12914","d010fb743",4
"12915","4a27c67eb",4
"12916","1ad691ca4",3
"12917","7827eee65",3
"12918","da4da9308",4
"12919","f4bc92fc6",1
"12920","5ff169a48",3
"12921","17fdf5bfc",4
"12922","485bebd4f",7
"12923","514db7301",4
"12924","9c336beb7",3
"12925","1fe400328",3
"12926","b62619afd",3
"12927","8ab904da2",5
"12928","5335bfb38",3
"12929","a543418a3",2
"12930","ceee65059",3
"12931","c5b717bc2",5
"12932","c8b79357a",4
"12933","ec5670386",3
"12934","13fb61859",1
"12935","d4b4f217f",6
"12936","d277ab24d",4
"12937","7519b8b43",6
"12938","461b33f39",7
"12939","7c9dc0791",5
"12940","f53be74bd",5
"12941","acc327f18",3
"12942","9414e54b1",3
"12943","a01ad9084",3
"12944","286afff7c",3
"12945","8685546cb",3
"12946","618430208",4
"12947","74b7d275a",3
"12948","f8b827be1",7
"12949","748943e29",2
"12950","ee9e87618",3
"12951","239047f66",6
"12952","6d84d3a2f",4
"12953","07ee26c3c",6
"12954","4dd89c859",2
"12955","72e76bc9b",4
"12956","c2490d2cf",3
"12957","8e9946952",4
"12958","73d28220c",2
"12959","34d0c00d6",3
"12960","0499e1ea8",3
"12961","f3755376e",3
"12962","9d5f190cf",6
"12963","0d6db9370",4
"12964","74b9e9fc0",4
"12965","8c1fd43ef",4
"12966","ad2b462ee",3
"12967","99af63c63",6
"12968","64b1db30c",6
"12969","bb5162df6",3
"12970","f152b2fd4",4
"12971","eed4b685b",6
"12972","7889399ac",3
"12973","52ffdc6c2",2
"12974","1d13441b9",3
"12975","88f092c58",5
"12976","2ba8bb04a",2
"12977","c4ef3ff97",6
"12978","214dbc1f4",2
"12979","38f6d8ab9",3
"12980","da4a5403d",3
"12981","95d951387",4
"12982","22cf2902d",3
"12983","c6c6adc4a",3
"12984","21c3157e8",3
"12985","a3b415951",3
"12986","fa27f275a",4
"12987","198a73c5e",3
"12988","b2b06e1fc",3
"12989","377d9bef6",2
"12990","e617dd078",6
"12991","380e603cd",6
"12992","c8172e598",3
"12993","576f4893f",2
"12994","cd47ddc13",3
"12995","b0a24f910",5
"12996","3584bf68a",3
"12997","3c008b0b7",5
"12998","d3ac21f5d",4
"12999","615f5dc85",4
"13000","a9914ea40",3
"13001","a9e6b1a1b",6
"13002","2db00a064",3
"13003","a2b226c6c",3
"13004","9827921f8",4
"13005","d1bfba974",3
"13006","61ac348d1",3
"13007","401553149",3
"13008","59cf08ff3",3
"13009","60bc5ce92",4
"13010","9024c21fc",3
"13011","6eab205e6",3
"13012","994450113",3
"13013","2b4003be8",3
"13014","c43ca0a88",6
"13015","7432630e3",3
"13016","6bed4e9d5",6
"13017","5149bb7f8",5
"13018","b780980c1",5
"13019","10b669bea",4
"13020","ee7d6cf3f",2
"13021","5b214efd1",5
"13022","5d00ca4d0",1
"13023","261a88440",3
"13024","e0e241d57",5
"13025","677968b60",3
"13026","3005b75eb",3
"13027","8c75e5189",2
"13028","603dbe569",3
"13029","0e88c1c1c",2
"13030","c17b66965",3
"13031","d0f8b280d",6
"13032","35ce89b5c",4
"13033","01e410583",1
"13034","4bbc7992a",4
"13035","c2ec1becc",4
"13036","b7d2f8186",6
"13037","eb77432cd",4
"13038","5b5b2c882",4
"13039","9a0db11a9",3
"13040","396a2773f",6
"13041","65a7711bd",2
"13042","8ece5f3ba",6
"13043","3497c1ad0",5
"13044","7b25498d6",6
"13045","eb79f1cfa",4
"13046","6b65fa006",3
"13047","e4e128c70",4
"13048","50844e473",3
"13049","76024f2ed",6
"13050","4f3e35156",6
"13051","6edcc1f1b",2
"13052","aba512b8f",3
"13053","dcdf98438",6
"13054","705117847",6
"13055","47d68f63c",3
"13056","9679275a3",4
"13057","e60bbc064",4
"13058","8717133d3",2
"13059","c02a9554d",3
"13060","ef80d0222",2
"13061","da8c280f1",6
"13062","f32959003",4
"13063","fb89569d8",5
"13064","c292a8b67",2
"13065","128293a4d",4
"13066","b256f479c",5
"13067","f3db279d0",3
"13068","c8a528b69",4
"13069","35fc0fd89",4
"13070","3e2fdd907",3
"13071","ac1a70774",4
"13072","8300e943e",3
"13073","a97a37056",3
"13074","c2386bba2",6
"13075","2c401c793",5
"13076","c55f2f503",6
"13077","e03ec2a98",3
"13078","8c7dbce06",4
"13079","d9cf525bb",6
"13080","f85ae1408",7
"13081","0b4a0d698",4
"13082","239b75387",3
"13083","0e1f78a77",5
"13084","1ac22584b",2
"13085","d0a66003d",3
"13086","5d0551d53",5
"13087","d3f157880",3
"13088","de2d4f372",3
"13089","bb2cbdb23",6
"13090","e97e1afc1",3
"13091","018e4d193",3
"13092","867057e77",5
"13093","d2f333b86",5
"13094","248eca1fa",4
"13095","fffd78a11",3
"13096","c8bc66245",4
"13097","d6b0d8aa9",4
"13098","eaf87e39e",3
"13099","24e2a6ff5",3
"13100","e01e4a2fb",6
"13101","8ef541435",2
"13102","c9a21c416",5
"13103","2bf818d30",7
"13104","24379b58d",3
"13105","a7f77b3bd",5
"13106","3666cdd80",5
"13107","25952f8a0",3
"13108","514202b22",4
"13109","7cd4ec150",3
"13110","0a796c967",5
"13111","38ea54f1f",4
"13112","7f6f8b365",6
"13113","f50d4f5bc",3
"13114","d2ac2859f",4
"13115","a0c1384d1",6
"13116","d8df310c9",3
"13117","bd263a880",6
"13118","9e3d235d8",2
"13119","dbe30d86f",1
"13120","46d9b2934",6
"13121","7cbf39f49",3
"13122","1f82b8bf0",4
"13123","1e011d469",6
"13124","9a48cc316",6
"13125","ca90f9062",6
"13126","68d514216",7
"13127","0ace65bc4",3
"13128","076a67405",3
"13129","7ceeeb9f2",4
"13130","e5ea737ec",2
"13131","6bec28b35",3
"13132","3a64a5704",5
"13133","e7c607873",4
"13134","c8c55eb19",3
